TenantId,TimeGenerated,SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventID,Activity
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-10T19:42:29.0000000Z,OpsManager,Account329,Machine,10.235.9.105,Microsoft-Windows-Security-Auditing,Security,13316,0.0,6416,6416 - A new external device was recognized by the System
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:10:48.0000000Z,OpsManager,Account663,Unknown,10.168.5.20,Microsoft-Windows-Security-Auditing,Security,12554,0.0,4627,4627 - Group membership information.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:28:08.0000000Z,OpsManager,Account294,User,10.24.2.129,Microsoft-Windows-Security-Auditing,Security,14080,0.0,4662,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:13:38.0000000Z,OpsManager,Account465,Unknown,10.168.5.44,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4801,4801 - The workstation was unlocked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:21:45.0000000Z,OpsManager,Account649,Machine,10.24.2.162,Microsoft-Windows-Security-Auditing,Security,13570,0.0,4670,4670 - Permissions on an object were changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:16:07.0000000Z,OpsManager,Account615,Machine,10.6.6.46,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:42:21.0000000Z,OpsManager,Account109,Unknown,10.235.9.86,Microsoft-Windows-Security-Auditing,Security,13571,0.0,4946,4946 - A change has been made to Windows Firewall exception list. A rule was added.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:57:17.0000000Z,OpsManager,Account56,Machine,10.6.6.17,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4738,4738 - A user account was changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:54:06.0000000Z,OpsManager,Account549,Unknown,10.168.5.145,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5058,5058 - Key file operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:36:14.0000000Z,OpsManager,Account222,Machine,10.168.5.142,Microsoft-Windows-Security-Auditing,Security,12554,0.0,4627,4627 - Group membership information.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:57:50.0000000Z,OpsManager,Account220,User,10.168.5.166,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4801,4801 - The workstation was unlocked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:38:05.0000000Z,OpsManager,Account102,User,10.168.5.20,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:24:22.0000000Z,OpsManager,Account482,Unknown,10.24.2.119,Microsoft-Windows-Security-Auditing,Security,12290,0.0,5061,5061 - Cryptographic operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:45:51.0000000Z,OpsManager,Account375,Machine,10.168.5.121,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:36:21.0000000Z,OpsManager,Account279,User,10.6.6.64,Microsoft-Windows-Security-Auditing,Security,12808,0.0,5140,5140 - A network share object was accessed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:03:55.0000000Z,OpsManager,Account540,Machine,10.168.5.107,Microsoft-Windows-Security-Auditing,Security,12545,0.0,4634,4634 - An account was logged off.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T05:39:00.0000000Z,OpsManager,Account103,Unknown,10.168.5.177,Microsoft-Windows-Security-Auditing,Security,13571,0.0,4957,4957 - Windows Firewall did not apply the following rule:
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:13:15.0000000Z,OpsManager,Account95,User,10.168.5.185,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5059,5059 - Key migration operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T07:48:02.0000000Z,OpsManager,Account266,Unknown,10.24.2.230,Microsoft-Windows-Security-Auditing,Security,13570,0.0,4670,4670 - Permissions on an object were changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:42:33.0000000Z,OpsManager,Account356,Machine,10.6.6.58,Microsoft-Windows-Security-Auditing,Security,12289,0.0,4611,4611 - A trusted logon process has been registered with the Local Security Authority.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:50:47.0000000Z,OpsManager,Account336,Machine,10.235.9.167,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5059,5059 - Key migration operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:05:45.0000000Z,OpsManager,Account269,Machine,10.235.9.198,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5059,5059 - Key migration operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:19:51.0000000Z,OpsManager,Account307,Machine,10.235.9.110,Microsoft-Windows-Security-Auditing,Security,13570,0.0,4670,4670 - Permissions on an object were changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:46:40.0000000Z,OpsManager,Account616,Machine,10.235.9.99,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4648,4648 - A logon was attempted using explicit credentials.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:43:22.0000000Z,OpsManager,Account243,Unknown,10.6.6.14,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:15:36.0000000Z,OpsManager,Account194,User,10.24.2.84,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:53:14.0000000Z,OpsManager,Account159,Unknown,10.168.5.58,Microsoft-Windows-Security-Auditing,Security,12290,0.0,5061,5061 - Cryptographic operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:45:26.0000000Z,OpsManager,Account135,User,10.24.2.188,Microsoft-Windows-Security-Auditing,Security,13056,0.0,4674,4674 - An operation was attempted on a privileged object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:05:23.0000000Z,OpsManager,Account91,Machine,10.235.9.72,Microsoft-Windows-Security-Auditing,Security,13316,0.0,6416,6416 - A new external device was recognized by the System
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:32:09.0000000Z,OpsManager,Account555,Machine,10.24.2.225,Microsoft-Windows-Security-Auditing,Security,14337,0.0,4769,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:37:49.0000000Z,OpsManager,Account257,User,10.235.9.217,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:56:07.0000000Z,OpsManager,Account424,User,10.168.5.184,Microsoft-Windows-Security-Auditing,Security,12545,0.0,4634,4634 - An account was logged off.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:40:57.0000000Z,OpsManager,Account105,Machine,10.168.5.203,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4768,4768 - A Kerberos authentication ticket (TGT) was requested.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:00:30.0000000Z,OpsManager,Account132,Unknown,10.235.9.247,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4771,4771 - Kerberos pre-authentication failed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:34:35.0000000Z,OpsManager,Account176,Unknown,10.235.9.181,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4648,4648 - A logon was attempted using explicit credentials.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:34:30.0000000Z,OpsManager,Account46,Unknown,10.168.5.156,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4771,4771 - Kerberos pre-authentication failed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:58:45.0000000Z,OpsManager,Account317,Unknown,10.24.2.100,Microsoft-Windows-Security-Auditing,Security,14337,0.0,4770,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:03:30.0000000Z,OpsManager,Account649,Machine,10.168.5.140,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:00:50.0000000Z,OpsManager,Account4,Machine,10.168.5.215,Microsoft-Windows-Security-Auditing,Security,14081,0.0,5136,5136 - A directory service object was modified.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-10T05:18:56.0000000Z,OpsManager,Account227,User,10.168.5.154,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:27:11.0000000Z,OpsManager,Account176,User,10.168.5.133,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5058,5058 - Key file operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:16:52.0000000Z,OpsManager,Account322,Machine,10.168.5.229,Microsoft-Windows-Security-Auditing,Security,12804,0.0,4702,4702 - A scheduled task was updated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:30:40.0000000Z,OpsManager,Account486,Machine,10.168.5.100,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:30:20.0000000Z,OpsManager,Account244,User,10.6.6.52,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:13:00.0000000Z,OpsManager,Account598,Machine,10.168.5.149,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4738,4738 - A user account was changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:38:17.0000000Z,OpsManager,Account175,Unknown,10.235.9.150,Microsoft-Windows-Security-Auditing,Security,13056,0.0,4673,4673 - A privileged service was called.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T07:13:21.0000000Z,OpsManager,Account620,User,10.6.6.25,Microsoft-Windows-Security-Auditing,Security,12545,0.0,4634,4634 - An account was logged off.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:40:59.0000000Z,OpsManager,Account286,Unknown,10.235.9.186,Microsoft-Windows-Security-Auditing,Security,13572,0.0,5449,5449 - A Windows Filtering Platform provider context has been changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:57:39.0000000Z,OpsManager,Account130,User,10.235.9.121,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4797,4797 - An attempt was made to query the existence of a blank password for an account.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:00:51.0000000Z,OpsManager,Account234,Machine,10.24.2.234,Microsoft-Windows-Security-Auditing,Security,13570,0.0,4670,4670 - Permissions on an object were changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:08:18.0000000Z,OpsManager,Account232,Unknown,10.24.2.107,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4801,4801 - The workstation was unlocked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:49:20.0000000Z,OpsManager,Account19,Machine,10.6.6.40,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:32:09.0000000Z,OpsManager,Account569,Unknown,10.235.9.48,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4801,4801 - The workstation was unlocked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:52:16.0000000Z,OpsManager,Account358,Machine,10.168.5.122,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:41:49.0000000Z,OpsManager,Account351,Machine,10.235.9.132,Microsoft-Windows-Security-Auditing,Security,12808,0.0,5140,5140 - A network share object was accessed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:45:57.0000000Z,OpsManager,Account658,Unknown,10.235.9.86,Microsoft-Windows-Security-Auditing,Security,12810,0.0,5156,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:17:47.0000000Z,OpsManager,Account136,User,10.6.6.23,Microsoft-Windows-Security-Auditing,Security,14080,0.0,4662,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:12:48.0000000Z,OpsManager,Account618,Machine,10.6.6.13,Microsoft-Windows-Security-Auditing,Security,13826,0.0,4799,4799 - A security-enabled local group membership was enumerated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:26:55.0000000Z,OpsManager,Account400,Machine,10.168.5.42,Microsoft-Windows-Security-Auditing,Security,13312,0.0,4688,4688 - A new process has been created.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-09T05:45:26.0000000Z,OpsManager,Account137,User,10.24.2.132,Microsoft-Windows-Security-Auditing,Security,12812,0.0,4663,4663 - An attempt was made to access an object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:52:13.0000000Z,OpsManager,Account81,Machine,10.168.5.118,Microsoft-Windows-Security-Auditing,Security,12804,0.0,4702,4702 - A scheduled task was updated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:18:39.0000000Z,OpsManager,Account383,User,10.168.5.75,Microsoft-Windows-Security-Auditing,Security,13056,0.0,4674,4674 - An operation was attempted on a privileged object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:58:31.0000000Z,OpsManager,Account137,Machine,10.235.9.109,Microsoft-Windows-Security-Auditing,Security,12810,0.0,5158,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:20:13.0000000Z,OpsManager,Account136,Unknown,10.235.9.64,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4778,4778 - A session was reconnected to a Window Station.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:13:12.0000000Z,OpsManager,Account479,User,10.235.9.184,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4779,4779 - A session was disconnected from a Window Station.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:03:49.0000000Z,OpsManager,Account466,User,10.235.9.90,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4625,4625 - An account failed to log on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:08:24.0000000Z,OpsManager,Account354,Machine,10.235.9.204,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4624,4624 - An account was successfully logged on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:31:32.0000000Z,OpsManager,Account647,User,10.168.5.127,Microsoft-Windows-Security-Auditing,Security,12812,0.0,4663,4663 - An attempt was made to access an object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:41:18.0000000Z,OpsManager,Account105,Machine,10.24.2.198,Microsoft-Windows-Security-Auditing,Security,14080,0.0,4662,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:36:32.0000000Z,OpsManager,Account67,User,10.24.2.221,Microsoft-Windows-Security-Auditing,Security,13568,0.0,4905,4905 - An attempt was made to unregister a security event source.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:43:24.0000000Z,OpsManager,Account352,User,10.24.2.180,Microsoft-Windows-Security-Auditing,Security,13568,0.0,4905,4905 - An attempt was made to unregister a security event source.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:15:23.0000000Z,OpsManager,Account278,Machine,10.235.9.121,Microsoft-Windows-Security-Auditing,Security,14080,0.0,4662,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:26:54.0000000Z,OpsManager,Account249,Machine,10.24.2.193,Microsoft-Windows-Security-Auditing,Security,13826,0.0,4799,4799 - A security-enabled local group membership was enumerated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:58:13.0000000Z,OpsManager,Account412,Unknown,10.235.9.209,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4801,4801 - The workstation was unlocked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-10T02:39:00.0000000Z,OpsManager,Account67,User,10.24.2.239,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:46:01.0000000Z,OpsManager,Account394,Unknown,10.6.6.27,Microsoft-Windows-Security-Auditing,Security,13571,0.0,4957,4957 - Windows Firewall did not apply the following rule:
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:50:31.0000000Z,OpsManager,Account448,Machine,10.168.5.53,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4624,4624 - An account was successfully logged on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T14:30:25.0000000Z,OpsManager,Account307,Machine,10.6.6.87,Microsoft-Windows-Security-Auditing,Security,12289,0.0,4611,4611 - A trusted logon process has been registered with the Local Security Authority.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:46:59.0000000Z,OpsManager,Account386,User,10.168.5.141,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4625,4625 - An account failed to log on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:45:43.0000000Z,OpsManager,Account331,Machine,10.168.5.139,Microsoft-Windows-Security-Auditing,Security,12804,0.0,4702,4702 - A scheduled task was updated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:14:02.0000000Z,OpsManager,Account598,Machine,10.6.6.26,Microsoft-Windows-Security-Auditing,Security,12811,0.0,5145,5145 - A network share object was checked to see whether client can be granted desired access.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:35:38.0000000Z,OpsManager,Account346,Unknown,10.24.2.141,Microsoft-Windows-Security-Auditing,Security,13571,0.0,4948,4948 - A change has been made to Windows Firewall exception list. A rule was deleted.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:58:19.0000000Z,OpsManager,Account215,User,10.235.9.207,Microsoft-Windows-Security-Auditing,Security,12545,0.0,4634,4634 - An account was logged off.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T07:58:38.0000000Z,OpsManager,Account275,Unknown,10.235.9.236,Microsoft-Windows-Security-Auditing,Security,12555,0.0,6427,6427
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:42:59.0000000Z,OpsManager,Account622,Machine,10.235.9.237,Microsoft-Windows-Security-Auditing,Security,13056,0.0,4674,4674 - An operation was attempted on a privileged object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:55:44.0000000Z,OpsManager,Account207,Unknown,10.24.2.219,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4771,4771 - Kerberos pre-authentication failed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:21:14.0000000Z,OpsManager,Account509,Machine,10.24.2.155,Microsoft-Windows-Security-Auditing,Security,12810,0.0,5156,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:25:21.0000000Z,OpsManager,Account105,User,10.235.9.171,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4779,4779 - A session was disconnected from a Window Station.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:09:47.0000000Z,OpsManager,Account32,User,10.235.9.83,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4797,4797 - An attempt was made to query the existence of a blank password for an account.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:31:54.0000000Z,OpsManager,Account440,Machine,10.24.2.105,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4738,4738 - A user account was changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:03:17.0000000Z,OpsManager,Account616,Unknown,10.235.9.215,Microsoft-Windows-Security-Auditing,Security,12290,0.0,5061,5061 - Cryptographic operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-09T15:42:18.0000000Z,OpsManager,Account306,User,10.168.5.30,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4738,4738 - A user account was changed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:19:37.0000000Z,OpsManager,Account511,Unknown,10.168.5.126,Microsoft-Windows-Security-Auditing,Security,14337,0.0,4769,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:31:13.0000000Z,OpsManager,Account678,User,10.168.5.41,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4625,4625 - An account failed to log on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T05:57:35.0000000Z,OpsManager,Account48,Unknown,10.168.5.211,Microsoft-Windows-Security-Auditing,Security,13316,0.0,6416,6416 - A new external device was recognized by the System
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:44:24.0000000Z,OpsManager,Account116,User,10.24.2.239,Microsoft-Windows-Security-Auditing,Security,12812,0.0,4663,4663 - An attempt was made to access an object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T13:41:40.0000000Z,OpsManager,Account324,Machine,10.235.9.200,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-09T11:58:27.0000000Z,OpsManager,Account45,User,10.168.5.179,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4797,4797 - An attempt was made to query the existence of a blank password for an account.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:13:10.0000000Z,OpsManager,Account123,Unknown,10.235.9.210,Microsoft-Windows-Security-Auditing,Security,12555,0.0,6427,6427
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:47:02.0000000Z,OpsManager,Account499,User,10.168.5.172,Microsoft-Windows-Security-Auditing,Security,12804,0.0,4702,4702 - A scheduled task was updated.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:28:27.0000000Z,OpsManager,Account408,Machine,10.6.6.59,Microsoft-Windows-Security-Auditing,Security,13312,0.0,4688,4688 - A new process has been created.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:52:50.0000000Z,OpsManager,Account659,User,10.24.2.242,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4797,4797 - An attempt was made to query the existence of a blank password for an account.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:47:42.0000000Z,OpsManager,Account35,Machine,10.235.9.194,Microsoft-Windows-Security-Auditing,Security,12548,0.0,4672,4672 - Special privileges assigned to new logon.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:12:55.0000000Z,OpsManager,Account694,Unknown,10.168.5.222,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4771,4771 - Kerberos pre-authentication failed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T06:07:14.0000000Z,OpsManager,Account197,Unknown,10.24.2.237,Microsoft-Windows-Security-Auditing,Security,13571,0.0,4946,4946 - A change has been made to Windows Firewall exception list. A rule was added.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:18:43.0000000Z,OpsManager,Account445,Unknown,10.6.6.27,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:59:15.0000000Z,OpsManager,Account54,User,10.24.2.220,Microsoft-Windows-Security-Auditing,Security,12812,0.0,4663,4663 - An attempt was made to access an object.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T08:40:24.0000000Z,OpsManager,Account309,Unknown,10.235.9.217,Microsoft-Windows-Security-Auditing,Security,14337,0.0,4770,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:32:27.0000000Z,OpsManager,Account264,Machine,10.24.2.147,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5059,5059 - Key migration operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:57:07.0000000Z,OpsManager,Account337,Machine,10.168.5.19,Microsoft-Windows-Security-Auditing,Security,12292,0.0,5059,5059 - Key migration operation.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:01:05.0000000Z,OpsManager,Account556,Unknown,10.235.9.190,Microsoft-Windows-Security-Auditing,Security,12810,0.0,5156,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-13T13:40:53.0000000Z,OpsManager,Account268,Unknown,10.168.5.79,Microsoft-Windows-Security-Auditing,Security,14339,0.0,4771,4771 - Kerberos pre-authentication failed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:04:32.0000000Z,OpsManager,Account117,Machine,10.6.6.70,Microsoft-Windows-Security-Auditing,Security,12551,0.0,4800,4800 - The workstation was locked.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T15:56:21.0000000Z,OpsManager,Account362,Machine,10.168.5.184,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T09:33:51.0000000Z,OpsManager,Account310,Machine,10.235.9.62,Microsoft-Windows-Security-Auditing,Security,12808,0.0,5140,5140 - A network share object was accessed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:43:46.0000000Z,OpsManager,Account429,Unknown,10.235.9.237,Microsoft-Windows-Security-Auditing,Security,12800,0.0,4656,-
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:16:16.0000000Z,OpsManager,Account455,Machine,10.168.5.139,Microsoft-Windows-Security-Auditing,Security,12808,0.0,5140,5140 - A network share object was accessed.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:35:28.0000000Z,OpsManager,Account636,Machine,10.168.5.147,Microsoft-Windows-Security-Auditing,Security,13824,0.0,4724,4724 - An attempt was made to reset an account's password.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T11:59:28.0000000Z,OpsManager,Account155,Machine,10.24.2.82,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4624,4624 - An account was successfully logged on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:57:56.0000000Z,OpsManager,Account498,Unknown,10.235.9.105,Microsoft-Windows-Security-Auditing,Security,12544,0.0,4624,4624 - An account was successfully logged on.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T10:55:11.0000000Z,OpsManager,Account273,Machine,10.235.9.139,Microsoft-Windows-Security-Auditing,Security,14081,0.0,5136,5136 - A directory service object was modified.
6618e8e6-0ec0-4001-9280-a9835bdbd933,2026-09-15T12:39:19.0000000Z,OpsManager,Account227,Machine,10.168.5.23,Microsoft-Windows-Security-Auditing,Security,12289,0.0,4697,4697 - A service was installed in the system.
